review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
nice,5,2025-07-28 10:35:59,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
Nice,3,2025-07-28 10:31:34,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
app not loading many times uninstall app and installing but app not opening,1,2025-07-28 08:52:26,Google Play,NEGATIVE,-0.994788646697998,"['app', 'many times', 'uninstall app', 'app']",sadness,"{'app': 'Negative', 'many times': 'Negative', 'uninstall app': 'Negative'}",review
good,5,2025-07-28 08:11:56,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Not working properly,1,2025-07-28 08:08:52,Google Play,NEGATIVE,-0.9997847676277161,[],sadness,{},bug_report
Good 👍 28/7/2025,5,2025-07-28 06:23:32,Google Play,POSITIVE,0.9994729161262512,[],neutral,{},review
it's good to have in your phone,5,2025-07-28 01:31:23,Google Play,POSITIVE,0.999392032623291,['your phone'],joy,{'your phone': 'Positive'},review
i installed this app but not working...so much issue in this app..worst app..and same condition of portal also..,1,2025-07-27 23:33:55,Google Play,NEGATIVE,-0.9997641444206238,"['this app', 'this app', 'same condition']",sadness,"{'this app': 'Negative', 'same condition': 'Negative'}",bug_report
good,5,2025-07-27 22:34:33,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Very helpful,4,2025-07-27 22:30:11,Google Play,POSITIVE,0.9997938275337219,[],joy,{},review
worst app that I have ever used in my life,1,2025-07-27 22:18:16,Google Play,NEGATIVE,-0.9997738003730774,['my life'],disgust,{'my life': 'Negative'},review
very worst app,1,2025-07-27 22:17:17,Google Play,NEGATIVE,-0.9997956156730652,['very worst app'],disgust,{'very worst app': 'Negative'},review
worst experience login problem nothing show else,1,2025-07-27 21:54:53,Google Play,NEGATIVE,-0.9996830224990845,['worst experience login problem'],sadness,{'worst experience login problem': 'Negative'},bug_report
working good....,5,2025-07-27 21:51:15,Google Play,POSITIVE,0.9998167157173157,[],neutral,{},review
nice,5,2025-07-27 20:19:07,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
best,3,2025-07-27 19:56:04,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
all time server down 👎,1,2025-07-27 19:17:26,Google Play,NEGATIVE,-0.9987205266952515,[],neutral,{},review
Nice,5,2025-07-27 18:23:27,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
ui and tesxt quality is good show for this app,5,2025-07-27 18:00:33,Google Play,POSITIVE,0.9994359612464905,"['ui and tesxt quality', 'good show', 'this app']",neutral,"{'ui and tesxt quality': 'Positive', 'good show': 'Positive', 'this app': 'Positive'}",review
good service,5,2025-07-27 17:59:09,Google Play,POSITIVE,0.9998499155044556,['good service'],neutral,{'good service': 'Positive'},review
nice 👍🏻,5,2025-07-27 17:36:05,Google Play,POSITIVE,0.9998424053192139,['nice 👍'],neutral,{'nice 👍': 'Positive'},review
nice,5,2025-07-27 16:49:56,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
never works,1,2025-07-27 16:04:28,Google Play,NEGATIVE,-0.9997624754905701,[],sadness,{},review
good 👍,5,2025-07-27 15:53:36,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
very poor service,1,2025-07-27 15:50:19,Google Play,NEGATIVE,-0.9997722506523132,['very poor service'],sadness,{'very poor service': 'Negative'},review
very quick service without any hassle...,5,2025-07-27 15:23:42,Google Play,POSITIVE,0.9980522394180298,"['very quick service', 'any hassle']",neutral,"{'very quick service': 'Positive', 'any hassle': 'Positive'}",review
bast government app,5,2025-07-27 15:09:34,Google Play,POSITIVE,0.9948697090148926,['bast government app'],neutral,{'bast government app': 'Neutral'},review
problam,5,2025-07-27 14:00:41,Google Play,NEGATIVE,-0.9672561287879944,['problam'],neutral,{'problam': 'Negative'},review
very slow process,1,2025-07-27 13:56:34,Google Play,NEGATIVE,-0.9997110962867737,['very slow process'],neutral,{'very slow process': 'Neutral'},review
"it's not opening in my mobile, only showing first startup screen, please help and guide me",3,2025-07-27 13:40:45,Google Play,NEGATIVE,-0.9982789754867554,"['my mobile', 'first startup screen']",neutral,"{'my mobile': 'Neutral', 'first startup screen': 'Neutral'}",review
good app,5,2025-07-27 13:23:06,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
unable to login epfo. just keep getting error : error processing the request :null . phone nothing phone 2. . it's not epfo server error cause it works fine on my iPhone but on Android it does not.,1,2025-07-27 12:59:31,Google Play,NEGATIVE,-0.998737633228302,"['epfo', 'error', 'error', 'the request', 'my iphone', 'android']",sadness,"{'epfo': 'Negative', 'error': 'Negative', 'the request': 'Negative', 'my iphone': 'Neutral', 'android': 'Negative'}",bug_report
nahin download ho raha hain,2,2025-07-27 11:45:07,Google Play,NEGATIVE,-0.9386957883834839,['nahin download ho raha hain'],neutral,{'nahin download ho raha hain': 'Positive'},review
nice app,4,2025-07-27 11:40:17,Google Play,POSITIVE,0.9998061060905457,['nice app'],neutral,{'nice app': 'Positive'},review
unable to check PF passbook,1,2025-07-27 11:16:17,Google Play,NEGATIVE,-0.9997223019599915,['pf passbook'],sadness,{'pf passbook': 'Negative'},review
God bless 🤞🏻,5,2025-07-27 10:43:08,Google Play,POSITIVE,0.9995662569999695,['god'],neutral,{'god': 'Positive'},review
super,5,2025-07-27 10:34:50,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
very good,4,2025-07-27 10:31:49,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
𝕡𝕝𝕫 𝕠𝕡𝕖𝕟 𝕥𝕠 𝕞𝕪 𝕚𝕞𝕡𝕠𝕣𝕥𝕒𝕟𝕥 𝕒𝕡𝕡,5,2025-07-27 10:25:26,Google Play,NEGATIVE,-0.9046952128410339,['𝕡𝕝𝕫 𝕠𝕡𝕖𝕟 𝕥𝕠 𝕞𝕪 𝕚𝕞𝕡𝕠𝕣𝕥𝕒𝕟𝕥'],neutral,{'𝕡𝕝𝕫 𝕠𝕡𝕖𝕟 𝕥𝕠 𝕞𝕪 𝕚𝕞𝕡𝕠𝕣𝕥𝕒𝕟𝕥': 'Positive'},review
ok,5,2025-07-27 09:40:29,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
all right mo,5,2025-07-27 09:22:46,Google Play,POSITIVE,0.9996362924575806,['all right mo'],neutral,{'all right mo': 'Positive'},review
good,3,2025-07-27 09:13:49,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
good for see the live things realted to our account,5,2025-07-27 08:31:38,Google Play,POSITIVE,0.9998291730880737,"['the live things', 'our account']",joy,"{'the live things': 'Positive', 'our account': 'Positive'}",review
good,5,2025-07-27 08:15:04,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"worst app, epfo tracking claim is not working from past 10 days",1,2025-07-27 08:00:48,Google Play,NEGATIVE,-0.9997797608375549,"['worst app', 'epfo tracking claim', '10 days']",disgust,"{'worst app': 'Negative', 'epfo tracking claim': 'Negative', '10 days': 'Neutral'}",bug_report
good,5,2025-07-27 07:42:44,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
ok,5,2025-07-27 07:16:08,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
Good for all.,5,2025-07-27 00:20:06,Google Play,POSITIVE,0.9998500347137451,[],joy,{},review
I am trying to initiate PF online advance claim which is rejecting severely due to while initiating the claim through umang app there is not any option to upload the cheque or bank passbook but department is rejecting the claim again and again due to required attachment of said documents,1,2025-07-26 23:46:44,Google Play,NEGATIVE,-0.998671293258667,"['pf online advance claim', 'the claim', 'umang app', 'any option', 'the cheque', 'bank passbook', 'department', 'the claim', 'required attachment', 'said documents']",sadness,"{'pf online advance claim': 'Negative', 'the claim': 'Negative', 'umang app': 'Negative', 'any option': 'Negative', 'the cheque': 'Negative', 'bank passbook': 'Negative', 'department': 'Negative', 'required attachment': 'Negative', 'said documents': 'Negative'}",review
good aap okay,4,2025-07-26 23:30:04,Google Play,POSITIVE,0.9998424053192139,[],neutral,{},review
very nice 👍,5,2025-07-26 23:03:42,Google Play,POSITIVE,0.9998577833175659,[],joy,{},review
wrost service,1,2025-07-26 22:56:33,Google Play,NEGATIVE,-0.9970648884773254,['wrost service'],neutral,{'wrost service': 'Positive'},review
Good,5,2025-07-26 22:34:15,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
so many people if we need to change the password and we enter the name it says name provider is either not saying like this time waste app,1,2025-07-26 22:27:06,Google Play,NEGATIVE,-0.9994783997535706,"['so many people', 'the password', 'the name', 'name provider', 'this time', 'waste app']",neutral,"{'so many people': 'Negative', 'the password': 'Negative', 'the name': 'Negative', 'name provider': 'Negative', 'this time': 'Negative', 'waste app': 'Negative'}",review
"It used to be better than this. Recently I have tried to access a few services, but for all I am getting pop ups like ""session token expired"", ""something went wrong"" etc. Whenever I open an app, it says ""digilocker is not linked to umang app"", but when i try to relink it says ""already linked"" and then again this endless cycle. Using this app feels like harassment.",1,2025-07-26 21:50:29,Google Play,NEGATIVE,-0.9995156526565552,"['a few services', 'pop ups', 'session', 'an app', 'digilocker', 'umang app', 'then again this endless cycle', 'this app', 'harassment']",disgust,"{'a few services': 'Negative', 'pop ups': 'Negative', 'session': 'Negative', 'an app': 'Negative', 'digilocker': 'Negative', 'umang app': 'Neutral', 'then again this endless cycle': 'Negative', 'this app': 'Negative', 'harassment': 'Negative'}",review
good,5,2025-07-26 19:11:42,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
nice,5,2025-07-26 18:51:25,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
app is stucking...cant open files....,2,2025-07-26 18:37:23,Google Play,NEGATIVE,-0.9991340041160583,"['app', 'open files']",sadness,"{'app': 'Negative', 'open files': 'Negative'}",review
very very nice Application,5,2025-07-26 17:34:41,Google Play,POSITIVE,0.9998623132705688,['very very nice application'],joy,{'very very nice application': 'Positive'},review
ye app download nahi ho rahi hai Aisa kyu koi hame bataiye kaise hogi play store me dekh liye hai,5,2025-07-26 17:06:28,Google Play,NEGATIVE,-0.9884659051895142,"['ye app download nahi ho rahi hai aisa kyu koi', 'store']",neutral,"{'ye app download nahi ho rahi hai aisa kyu koi': 'Negative', 'store': 'Negative'}",review
nice app,5,2025-07-26 16:26:42,Google Play,POSITIVE,0.9998061060905457,['nice app'],neutral,{'nice app': 'Positive'},review
excellent 👍,5,2025-07-26 16:12:25,Google Play,POSITIVE,0.9998458623886108,[],joy,{},review
very beautiful,5,2025-07-26 15:41:04,Google Play,POSITIVE,0.9998842477798462,[],joy,{},review
"Worst app, does not let me login to EPFO service. No wonder why we can't be truly digital",1,2025-07-26 14:58:39,Google Play,NEGATIVE,-0.9987875819206238,"['worst app', 'epfo service', 'no wonder']",disgust,"{'worst app': 'Negative', 'epfo service': 'Negative', 'no wonder': 'Negative'}",review
good 👍,5,2025-07-26 13:32:03,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
Need to improve a lot,1,2025-07-26 13:22:55,Google Play,NEGATIVE,-0.9635162949562073,['a lot'],neutral,{'a lot': 'Negative'},review
good service sir,5,2025-07-26 12:10:36,Google Play,POSITIVE,0.9998340606689453,['good service'],neutral,{'good service': 'Positive'},review
very bad 😞,1,2025-07-26 11:53:46,Google Play,NEGATIVE,-0.9998021721839905,[],disgust,{},review
As expected from government. worst app.,1,2025-07-26 11:47:35,Google Play,NEGATIVE,-0.9998112320899963,"['government', 'worst app']",disgust,"{'government': 'Positive', 'worst app': 'Negative'}",review
Good one,5,2025-07-26 11:22:49,Google Play,POSITIVE,0.9998288154602051,[],neutral,{},review
good,2,2025-07-26 11:20:02,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
best,5,2025-07-26 11:08:18,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
in epfo claim we can't select member id they show only recent id,3,2025-07-26 10:43:22,Google Play,NEGATIVE,-0.9983409643173218,"['epfo', 'only recent i']",neutral,"{'epfo': 'Negative', 'only recent i': 'Negative'}",review
passbook not opening,1,2025-07-26 10:32:50,Google Play,NEGATIVE,-0.9990566372871399,[],neutral,{},review
THE APP HAS TOO MANY BUGS AND WORKS VERY SLOW,1,2025-07-26 09:50:42,Google Play,NEGATIVE,-0.9997492432594299,"['the app', 'too many bugs']",neutral,"{'the app': 'Negative', 'too many bugs': 'Negative'}",bug_report
Doesn't work,1,2025-07-26 09:44:28,Google Play,NEGATIVE,-0.9997408986091614,[],sadness,{},review
best apps,5,2025-07-26 09:12:00,Google Play,POSITIVE,0.999784529209137,['best apps'],neutral,{'best apps': 'Positive'},review
vary slow,1,2025-07-26 08:57:54,Google Play,NEGATIVE,-0.9972789883613586,[],neutral,{},review
when i am trying to open this it loading and loading not opening at all,1,2025-07-26 08:42:54,Google Play,NEGATIVE,-0.9995467066764832,['not opening'],sadness,{'not opening': 'Negative'},review
Not working epfo login,1,2025-07-26 05:02:56,Google Play,NEGATIVE,-0.9997488856315613,['epfo login'],sadness,{'epfo login': 'Negative'},bug_report
Pls bring all state app under one roof that is umang app. Bring all documents process online . It will be beneficial for the betterment and development of the state and country also. It play a vital role in viksit bharat smaridh bharat.,4,2025-07-26 03:02:02,Google Play,POSITIVE,0.9969070553779602,"['all state app', 'one roof', 'umang app', 'all documents', 'the betterment', 'development', 'the state', 'country', 'a vital role', 'viksit bharat smaridh bharat']",neutral,"{'all state app': 'Positive', 'one roof': 'Positive', 'umang app': 'Positive', 'all documents': 'Positive', 'the betterment': 'Positive', 'development': 'Positive', 'the state': 'Positive', 'country': 'Positive', 'a vital role': 'Positive', 'viksit bharat smaridh bharat': 'Neutral'}",review
good 👍,5,2025-07-25 23:59:11,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
worst application waste of time. government should raise standards,1,2025-07-25 23:25:51,Google Play,NEGATIVE,-0.9998063445091248,"['worst application waste', 'time', 'government', 'standards']",disgust,"{'worst application waste': 'Negative', 'time': 'Negative', 'government': 'Negative', 'standards': 'Negative'}",review
very bad,1,2025-07-25 23:09:22,Google Play,NEGATIVE,-0.9997884631156921,[],disgust,{},review
good,5,2025-07-25 22:27:47,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Very pathetic app EPFO service is down everytime.,1,2025-07-25 20:40:33,Google Play,NEGATIVE,-0.9997729659080505,"['very pathetic app epfo service', 'everytime']",disgust,"{'very pathetic app epfo service': 'Negative', 'everytime': 'Negative'}",review
not working..useless app .waste of public monay in building this app,1,2025-07-25 20:26:07,Google Play,NEGATIVE,-0.9997641444206238,"['useless app .waste', 'public monay', 'this app']",sadness,"{'useless app .waste': 'Negative', 'public monay': 'Negative', 'this app': 'Negative'}",bug_report
good,3,2025-07-25 19:44:50,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
update version please,5,2025-07-25 19:41:31,Google Play,POSITIVE,0.9970133304595947,['version'],neutral,{'version': 'Negative'},review
good service,5,2025-07-25 18:56:31,Google Play,POSITIVE,0.9998499155044556,['good service'],neutral,{'good service': 'Positive'},review
good,5,2025-07-25 18:50:39,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
not open in my phone,1,2025-07-25 18:26:44,Google Play,NEGATIVE,-0.9996662139892578,['my phone'],neutral,{'my phone': 'Neutral'},review
