review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
"Crunchyroll has been my go-to anime streaming service for a long time, and honestly, I can’t imagine being without it. The sheer amount of anime available is insane—from nostalgic classics to brand-new simulcasts that drop almost as soon as they air in Japan. It’s like an all-you-can-eat buffet for anime lovers. What I really appreciate is how much they actually care about anime and the community.",5,2025-08-03 15:52:04,Google Play,POSITIVE,0.9981436729431152,"['crunchyroll', 'streaming service', 'a long time', 'the sheer amount', 'anime', 'nostalgic classics', 'brand-new simulcasts', 'japan', 'buffet', 'anime lovers', 'anime', 'the community']",joy,"{'crunchyroll': 'Positive', 'streaming service': 'Positive', 'a long time': 'Positive', 'the sheer amount': 'Positive', 'anime': 'Positive', 'nostalgic classics': 'Neutral', 'brand-new simulcasts': 'Positive', 'japan': 'Neutral', 'buffet': 'Positive', 'anime lovers': 'Positive', 'the community': 'Positive'}",review
I thought how to see anime in my language and this made my dream true,5,2025-08-03 15:41:48,Google Play,POSITIVE,0.9997493624687195,"['anime', 'my language', 'my dream']",joy,"{'anime': 'Positive', 'my language': 'Positive', 'my dream': 'Positive'}",review
"The app is excellent — clean UI, fast streaming, and top-tier anime quality. But there’s one thing missing: Hindi dubbed anime. Many Indian fans are waiting eagerly for it. ""We don’t just want to read subtitles — we want to feel the dialogue!"" Please consider adding Hindi dubs to your lineup. It'll massively grow the anime fanbase in India. 🇮🇳❤️",3,2025-08-03 15:21:09,Google Play,POSITIVE,0.9983868598937988,"['the app', 'one thing', 'hindi', 'anime', 'many indian fans', 'subtitles', 'the dialogue', 'hindi dubs', 'your lineup', 'the anime fanbase', 'india']",neutral,"{'the app': 'Positive', 'one thing': 'Positive', 'hindi': 'Positive', 'anime': 'Positive', 'many indian fans': 'Positive', 'subtitles': 'Positive', 'the dialogue': 'Positive', 'hindi dubs': 'Positive', 'your lineup': 'Positive', 'the anime fanbase': 'Positive', 'india': 'Positive'}",feature_request
best,5,2025-08-03 15:07:26,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
amazing quality,5,2025-08-03 14:57:58,Google Play,POSITIVE,0.9998830556869507,['amazing quality'],joy,{'amazing quality': 'Positive'},review
"If they have English Dubbed for 1 season of a show, they should have the whole series available in English Dub. It's disappointing only being able to listen to 1 season out of 4. More English dubbed shows.",5,2025-08-03 13:51:36,Google Play,NEGATIVE,-0.9996258020401001,"['english', '1 season', 'a show', 'the whole series', 'english dub', '1 season', 'more english dubbed shows']",surprise,"{'english': 'Positive', '1 season': 'Positive', 'a show': 'Positive', 'the whole series': 'Positive', 'english dub': 'Positive', 'more english dubbed shows': 'Positive'}",review
please add attack on Titan season,5,2025-08-03 13:47:20,Google Play,POSITIVE,0.8310604095458984,"['attack', 'titan season']",neutral,"{'attack': 'Positive', 'titan season': 'Neutral'}",feature_request
very nice app to watch your favorite anime,5,2025-08-03 13:39:05,Google Play,POSITIVE,0.9998089671134949,"['very nice app', 'your favorite anime']",joy,"{'very nice app': 'Positive', 'your favorite anime': 'Positive'}",review
need an option for play speed on the player,4,2025-08-03 13:36:35,Google Play,NEGATIVE,-0.9971946477890015,"['an option', 'speed', 'the player']",neutral,"{'an option': 'Positive', 'speed': 'Neutral', 'the player': 'Neutral'}",review
best anime app 😎😎😎😎😎😎,5,2025-08-03 13:32:07,Google Play,POSITIVE,0.9995879530906677,['best anime app 😎😎😎😎😎😎'],neutral,{'best anime app 😎😎😎😎😎😎': 'Neutral'},review
It's useless app i am very disappointed because this is not working well start hi nahi ho raha tha,1,2025-08-03 13:28:54,Google Play,NEGATIVE,-0.9998014569282532,['useless app'],sadness,{'useless app': 'Negative'},bug_report
super,5,2025-08-03 13:17:54,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
i entered the correct details but not working 😕😔😔😕😕 don't install and don't subscribe to 🙏🙏🫥🫥🫥🫥😤😤😤😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨😫😫😫😩😩😩😩🥺🥺🥺🥺🥺😔😔🥺😔😔🥺🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,1,2025-08-03 13:04:17,Google Play,NEGATIVE,-0.9968241453170776,"['the correct details', '🫥🫥🫥🫥', '😤😤😤😮\u200d', '💨😮\u200d', '💨😮\u200d', '💨😮\u200d']",sadness,"{'the correct details': 'Negative', '🫥🫥🫥🫥': 'Negative', '😤😤😤😮\u200d': 'Negative', '💨😮\u200d': 'Negative'}",bug_report
best,5,2025-08-03 13:03:55,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
all the best for anima,4,2025-08-03 13:00:12,Google Play,POSITIVE,0.9998346567153931,['anima'],joy,{'anima': 'Positive'},review
works as expected,5,2025-08-03 12:59:21,Google Play,POSITIVE,0.9991782307624817,[],neutral,{},review
"Please, Also Dub Bengali, It Is The 7th Language Spoken In This Earth And In India It Is 2nd Language Spoken 🗿",4,2025-08-03 12:31:22,Google Play,NEGATIVE,-0.7520424723625183,"['bengali', 'the 7th language', 'this earth', 'india', '2nd language']",neutral,"{'bengali': 'Positive', 'the 7th language': 'Positive', 'this earth': 'Neutral', 'india': 'Neutral', '2nd language': 'Positive'}",review
anime fans like this app 🔥🔥🔥🔥🔥,5,2025-08-03 12:23:03,Google Play,POSITIVE,0.9793292284011841,['anime fans'],joy,{'anime fans': 'Positive'},review
best anime website,5,2025-08-03 12:14:13,Google Play,POSITIVE,0.9997794032096863,['best anime website'],neutral,{'best anime website': 'Positive'},review
"apke pass sare anime the ek time aap unko dikhane ka right firse lo jaise Attack on Titan, death note, akagi ,your name and many more and aap lo classroom of the elite ko kab tak hindi dub me karo ge mujhe dekhna hai 🥰 plzzzz 🥹🥹",5,2025-08-03 12:10:06,Google Play,NEGATIVE,-0.9947629570960999,"['sare', 'aap unko dikhane', 'attack', 'titan', 'death note', 'akagi', 'your name', 'aap lo', 'classroom', 'ko kab tak hindi', 'hai 🥰 plzzzz']",neutral,"{'sare': 'Neutral', 'aap unko dikhane': 'Neutral', 'attack': 'Neutral', 'titan': 'Neutral', 'death note': 'Neutral', 'akagi': 'Neutral', 'your name': 'Positive', 'aap lo': 'Neutral', 'classroom': 'Neutral', 'ko kab tak hindi': 'Neutral', 'hai 🥰 plzzzz': 'Neutral'}",review
best app for watch a anime I love this app best app for anime fan's. this app very amazing,5,2025-08-03 12:09:32,Google Play,POSITIVE,0.999840259552002,"['best app', 'watch', 'this app', 'best app', 'anime fan', 'this app']",joy,"{'best app': 'Positive', 'watch': 'Positive', 'this app': 'Positive', 'anime fan': 'Positive'}",review
It's good,4,2025-08-03 11:08:29,Google Play,POSITIVE,0.9998360872268677,[],joy,{},review
Used to love this app. honestly didnt mind watching ads so i could see my animes for free. now you have to pay to watch. guess all good things have to come to an end. its just sad Crunchyroll has followed netflix and Hulu's example of greed.,1,2025-08-03 10:55:08,Google Play,NEGATIVE,-0.9958023428916931,"['this app', 'ads', 'my animes', 'all good things', 'an end', 'its just sad crunchyroll', 'netflix', ""hulu's example"", 'greed']",sadness,"{'this app': 'Positive', 'ads': 'Negative', 'my animes': 'Positive', 'all good things': 'Negative', 'an end': 'Negative', 'its just sad crunchyroll': 'Negative', 'netflix': 'Negative', ""hulu's example"": 'Negative', 'greed': 'Negative'}",review
"it's a good app, only if you have premium.....",4,2025-08-03 10:54:20,Google Play,POSITIVE,0.9998192191123962,"['a good app', 'premium']",neutral,"{'a good app': 'Positive', 'premium': 'Positive'}",review
well done 👍,5,2025-08-03 10:37:14,Google Play,POSITIVE,0.9998345375061035,[],neutral,{},review
I'm having a problem with me clicking on episodes it will not let me scroll through episodes on Soul Eater it will only let me play the show from where I left off which I dislike because if I'm going to be paying $13.99 a month for this app I'd hope that the functions all work please fix ASAP,2,2025-08-03 10:23:41,Google Play,NEGATIVE,-0.9980229139328003,"['a problem', 'episodes', 'episodes', 'soul eater', 'the show', 'this app', 'the functions', 'asap']",neutral,"{'a problem': 'Negative', 'episodes': 'Negative', 'soul eater': 'Neutral', 'the show': 'Negative', 'this app': 'Negative', 'the functions': 'Negative', 'asap': 'Negative'}",bug_report
👍,5,2025-08-03 09:48:12,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
I find myself enjoying the app a lot less now that they removed the comment section. It made it better to engage with shows,3,2025-08-03 09:43:01,Google Play,NEGATIVE,-0.9754306674003601,"['the app', 'the comment section', 'shows']",joy,"{'the app': 'Negative', 'the comment section': 'Negative', 'shows': 'Neutral'}",review
🩷🩷,5,2025-08-03 09:41:33,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
best app with membership,5,2025-08-03 09:41:06,Google Play,POSITIVE,0.9993239641189575,"['best app', 'membership']",neutral,"{'best app': 'Neutral', 'membership': 'Neutral'}",review
nice 👍,4,2025-08-03 09:36:13,Google Play,POSITIVE,0.9998424053192139,[],neutral,{},review
ossam,4,2025-08-03 09:28:42,Google Play,POSITIVE,0.9824573397636414,['ossam'],neutral,{'ossam': 'Positive'},review
"amazing collection, only addition would be if they added playback speed adjustments it would be great",4,2025-08-03 09:23:11,Google Play,POSITIVE,0.9994046688079834,"['amazing collection', 'only addition', 'playback speed adjustments']",joy,"{'amazing collection': 'Positive', 'only addition': 'Positive', 'playback speed adjustments': 'Negative'}",feature_request
super,5,2025-08-03 09:05:02,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
"The app has a great collection of anime, and I really like that it's different.. But the frustrating thing is that I have to pay to watch my favorite anime, and that's really annoying.. I hope that will be changed.",2,2025-08-03 08:57:37,Google Play,NEGATIVE,-0.9971495270729065,"['the app', 'a great collection', 'anime', 'the frustrating thing', 'my favorite anime']",sadness,"{'the app': 'Neutral', 'a great collection': 'Positive', 'anime': 'Positive', 'the frustrating thing': 'Negative', 'my favorite anime': 'Negative'}",review
very nice app for anime,5,2025-08-03 08:57:15,Google Play,POSITIVE,0.999772846698761,"['very nice app', 'anime']",joy,"{'very nice app': 'Positive', 'anime': 'Positive'}",review
"I love the content! the app works really terribly when casting, but it still works sorta most of the time... works great on pc and mobile, so it's not a bad app.",3,2025-08-03 08:38:28,Google Play,POSITIVE,0.9987574815750122,"['the content', 'the app', 'the time', 'mobile', 'a bad app']",joy,"{'the content': 'Positive', 'the app': 'Negative', 'the time': 'Neutral', 'mobile': 'Positive', 'a bad app': 'Negative'}",review
I love Rising of the sheld hero,5,2025-08-03 08:29:12,Google Play,POSITIVE,0.9996860027313232,['the sheld hero'],joy,{'the sheld hero': 'Positive'},review
damn Crunchy is better than loklok ty for making this app,5,2025-08-03 08:13:27,Google Play,POSITIVE,0.9944753050804138,"['loklok ty', 'this app']",neutral,"{'loklok ty': 'Negative', 'this app': 'Negative'}",review
"you used to be able to pick what quality you wanted and comment on every episode you watched now its only the highest available quality, and u can't comment. This app is quickly becoming worse and worse, which is insane because they keep raising prices",2,2025-08-03 08:10:02,Google Play,NEGATIVE,-0.9995458722114563,"['what quality', 'every episode', 'its only the highest available quality', 'this app', 'prices']",anger,"{'what quality': 'Negative', 'every episode': 'Negative', 'its only the highest available quality': 'Negative', 'this app': 'Negative', 'prices': 'Negative'}",review
goog,5,2025-08-03 07:56:13,Google Play,NEGATIVE,-0.9989757537841797,['goog'],neutral,{'goog': 'Neutral'},review
You have to pay for watching your fav anime??? its annoying jjk 0 u have to pay and jjk itself u only get to watch 3 ep. instead sign up for Netflix guys this is not a good app and seven ads is crazy.,1,2025-08-03 07:44:13,Google Play,NEGATIVE,-0.9997856020927429,"['your fav', 'its annoying jjk', '3 ep', 'netflix guys', 'a good app', 'seven ads']",surprise,"{'your fav': 'Negative', 'its annoying jjk': 'Negative', '3 ep': 'Negative', 'netflix guys': 'Negative', 'a good app': 'Negative', 'seven ads': 'Negative'}",review
very nice this app I'm super happy for watching,3,2025-08-03 07:13:33,Google Play,POSITIVE,0.9998414516448975,[],joy,{},review
this is unnecessary,1,2025-08-03 07:04:25,Google Play,NEGATIVE,-0.9997969269752502,[],anger,{},review
Its Beautiful The Anime Series Are full No Skipping Love the Quality,4,2025-08-03 06:47:56,Google Play,POSITIVE,0.9997372031211853,"['the anime series', 'no skipping love']",joy,"{'the anime series': 'Positive', 'no skipping love': 'Positive'}",review
"selection is good, but the UI is among the worst. captions/ subtitles should be available even when dubbed for hard of hearing audiences, and the ability to skip intros is a bare minimum today.",3,2025-08-03 06:39:27,Google Play,NEGATIVE,-0.9980376362800598,"['selection', 'the ui', 'captions/ subtitles', 'audiences', 'the ability', 'intros', 'a bare minimum']",disgust,"{'selection': 'Positive', 'the ui': 'Negative', 'captions/ subtitles': 'Negative', 'audiences': 'Negative', 'the ability': 'Negative', 'intros': 'Negative', 'a bare minimum': 'Negative'}",review
Have to give too much information,1,2025-08-03 06:39:20,Google Play,NEGATIVE,-0.9996694326400757,['too much information'],neutral,{'too much information': 'Negative'},review
best,5,2025-08-03 06:24:23,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
I love this app just like I love anime,5,2025-08-03 05:59:29,Google Play,POSITIVE,0.9996761083602905,['this app'],joy,{'this app': 'Positive'},review
ads are annoying,1,2025-08-03 05:40:07,Google Play,NEGATIVE,-0.9997723698616028,['ads'],sadness,{'ads': 'Negative'},review
The first thing that happened to me is that i can't really create an account. despite the fact that i'm using a gmail for the account creation and It says that the account is Invalid which is kinda disappointed as the account of my Gmail is Exist,1,2025-08-03 05:32:23,Google Play,NEGATIVE,-0.9997860789299011,"['the first thing', 'an account', 'the fact', 'a gmail', 'the account creation', 'the account', 'the account', 'my gmail']",sadness,"{'the first thing': 'Negative', 'an account': 'Negative', 'the fact': 'Negative', 'a gmail': 'Negative', 'the account creation': 'Negative', 'the account': 'Negative', 'my gmail': 'Negative'}",review
